union_id,chrom,start,end,peak_class,annotation,figure4_feature
CTCF_union_42851,chr9,72635055,72635687,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42852,chr9,72655028,72655263,GAINED,Distal Intergenic,Distal
CTCF_union_42853,chr9,72661857,72662217,GAINED,Promoter (<=1kb),Promoter
CTCF_union_42854,chr9,72664572,72665062,MAINTAINED,Promoter (2-3kb),Promoter
CTCF_union_42855,chr9,72669426,72669699,GAINED,Promoter (<=1kb),Promoter
CTCF_union_42856,chr9,72672309,72672906,MAINTAINED,"Intron (ENSMUST00000034740.14/17999, intron 3 of 28)",Intron
CTCF_union_42857,chr9,72681019,72681504,MAINTAINED,"Intron (ENSMUST00000034740.14/17999, intron 5 of 28)",Intron
CTCF_union_42858,chr9,72733731,72734395,MAINTAINED,"Intron (ENSMUST00000034740.14/17999, intron 18 of 28)",Intron
CTCF_union_42859,chr9,72735909,72736502,MAINTAINED,Promoter (2-3kb),Promoter
CTCF_union_42860,chr9,72763800,72764030,GAINED,Distal Intergenic,Distal
CTCF_union_42861,chr9,72766593,72767129,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42862,chr9,72807152,72807991,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42863,chr9,72883840,72884417,MAINTAINED,"Intron (ENSMUST00000055535.8/235472, intron 11 of 19)",Intron
CTCF_union_42864,chr9,72889797,72890243,MAINTAINED,"Exon (ENSMUST00000193259.1/ENSMUST00000193259.1, exon 1 of 1)",Other
CTCF_union_42865,chr9,72894833,72895118,LOST,"Intron (ENSMUST00000055535.8/235472, intron 15 of 19)",Intron
CTCF_union_42866,chr9,72935373,72935808,MAINTAINED,"Intron (ENSMUST00000038489.5/72135, intron 1 of 2)",Intron
CTCF_union_42867,chr9,72947054,72947315,MAINTAINED,3' UTR,Other
CTCF_union_42868,chr9,72954632,72955174,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42869,chr9,72955570,72956007,MAINTAINED,Promoter (2-3kb),Promoter
CTCF_union_42870,chr9,72957107,72957412,GAINED,Promoter (1-2kb),Promoter
CTCF_union_42871,chr9,72958566,72959065,LOST,Promoter (<=1kb),Promoter
CTCF_union_42872,chr9,72968484,72968957,MAINTAINED,"Intron (ENSMUST00000098567.8/67685, intron 4 of 6)",Intron
CTCF_union_42873,chr9,72985482,72985911,GAINED,Promoter (<=1kb),Promoter
CTCF_union_42874,chr9,73043915,73044651,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42875,chr9,73071456,73071699,GAINED,"Intron (ENSMUST00000184146.7/11891, intron 2 of 6)",Intron
CTCF_union_42876,chr9,73091770,73092164,MAINTAINED,"Intron (ENSMUST00000184146.7/11891, intron 6 of 6)",Intron
CTCF_union_42877,chr9,73112418,73113342,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42878,chr9,73118107,73118365,LOST,"Intron (ENSMUST00000169399.7/225215, intron 4 of 5)",Intron
CTCF_union_42879,chr9,73121743,73122126,MAINTAINED,"Intron (ENSMUST00000169399.7/225215, intron 5 of 5)",Intron
CTCF_union_42880,chr9,73154412,73154765,LOST,Distal Intergenic,Distal
CTCF_union_42881,chr9,73159268,73159676,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42882,chr9,73162885,73163407,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42883,chr9,73302591,73302807,LOST,Distal Intergenic,Distal
CTCF_union_42884,chr9,73435309,73435550,GAINED,Distal Intergenic,Distal
CTCF_union_42885,chr9,73449307,73449539,LOST,Distal Intergenic,Distal
CTCF_union_42886,chr9,73526108,73526344,GAINED,"Intron (ENSMUST00000184666.7/208898, intron 28 of 32)",Intron
CTCF_union_42887,chr9,73557850,73558112,LOST,"Intron (ENSMUST00000184666.7/208898, intron 24 of 32)",Intron
CTCF_union_42888,chr9,73968702,73969170,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42889,chr9,73982901,73983406,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42890,chr9,74024003,74024221,LOST,Distal Intergenic,Distal
CTCF_union_42891,chr9,74028521,74028751,LOST,Distal Intergenic,Distal
CTCF_union_42892,chr9,74066300,74066592,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42893,chr9,74078490,74078827,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42894,chr9,74080256,74080604,LOST,Distal Intergenic,Distal
CTCF_union_42895,chr9,74119264,74119521,GAINED,"Intron (ENSMUST00000098564.8/546144, intron 1 of 3)",Intron
CTCF_union_42896,chr9,74120230,74120522,GAINED,"Intron (ENSMUST00000098564.8/546144, intron 1 of 3)",Intron
CTCF_union_42897,chr9,74141656,74142310,MAINTAINED,"Exon (ENSMUST00000098564.8/546144, exon 4 of 4)",Other
CTCF_union_42898,chr9,74142703,74142941,LOST,"Exon (ENSMUST00000098564.8/546144, exon 4 of 4)",Other
CTCF_union_42899,chr9,74286273,74286571,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42900,chr9,74530295,74530720,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42901,chr9,74843072,74843333,GAINED,Distal Intergenic,Distal
CTCF_union_42902,chr9,74866528,74866815,GAINED,Promoter (<=1kb),Promoter
CTCF_union_42903,chr9,74867674,74868244,MAINTAINED,Promoter (1-2kb),Promoter
CTCF_union_42904,chr9,74870943,74871380,MAINTAINED,"Intron (ENSMUST00000160950.2/100503019, intron 2 of 2)",Intron
CTCF_union_42905,chr9,74904770,74905398,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42906,chr9,74951593,74951856,MAINTAINED,Promoter (1-2kb),Promoter
CTCF_union_42907,chr9,74953345,74953610,LOST,Promoter (<=1kb),Promoter
CTCF_union_42908,chr9,75025710,75026079,MAINTAINED,3' UTR,Other
CTCF_union_42909,chr9,75033140,75033539,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42910,chr9,75041887,75042113,LOST,"Intron (ENSMUST00000168166.7/59046, intron 2 of 3)",Intron
CTCF_union_42911,chr9,75049940,75050599,MAINTAINED,Promoter (1-2kb),Promoter
CTCF_union_42912,chr9,75070850,75071527,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42913,chr9,75197314,75197668,MAINTAINED,"Exon (ENSMUST00000123128.7/17918, exon 33 of 41)",Other
CTCF_union_42914,chr9,75205246,75205517,GAINED,"Intron (ENSMUST00000123128.7/17918, intron 35 of 40)",Intron
CTCF_union_42915,chr9,75259640,75260046,MAINTAINED,"Intron (ENSMUST00000036555.7/208943, intron 10 of 40)",Intron
CTCF_union_42916,chr9,75262335,75262613,LOST,"Intron (ENSMUST00000036555.7/208943, intron 11 of 40)",Intron
CTCF_union_42917,chr9,75280878,75281178,MAINTAINED,"Intron (ENSMUST00000036555.7/208943, intron 24 of 40)",Intron
CTCF_union_42918,chr9,75281966,75282193,GAINED,3' UTR,Other
CTCF_union_42919,chr9,75282746,75283270,MAINTAINED,"Intron (ENSMUST00000036555.7/208943, intron 25 of 40)",Intron
CTCF_union_42920,chr9,75289638,75289950,GAINED,Promoter (1-2kb),Promoter
CTCF_union_42921,chr9,75311987,75312458,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42922,chr9,75313425,75313666,GAINED,Promoter (<=1kb),Promoter
CTCF_union_42923,chr9,75314286,75314788,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42924,chr9,75334492,75334698,LOST,Promoter (<=1kb),Promoter
CTCF_union_42925,chr9,75361587,75362101,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42926,chr9,75383884,75384099,LOST,"Intron (ENSMUST00000173230.1/ENSMUST00000173230.1, intron 2 of 2)",Intron
CTCF_union_42927,chr9,75409764,75410107,GAINED,Promoter (<=1kb),Promoter
CTCF_union_42928,chr9,75434423,75434700,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42929,chr9,75438840,75439136,GAINED,Promoter (2-3kb),Promoter
CTCF_union_42930,chr9,75440842,75441062,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42931,chr9,75441473,75441968,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42932,chr9,75467606,75468048,GAINED,Distal Intergenic,Distal
CTCF_union_42933,chr9,75496937,75497164,GAINED,Distal Intergenic,Distal
CTCF_union_42934,chr9,75515303,75516005,MAINTAINED,"Intron (ENSMUST00000072232.8/50875, intron 4 of 9)",Intron
CTCF_union_42935,chr9,75521808,75522180,MAINTAINED,"Intron (ENSMUST00000072232.8/50875, intron 3 of 9)",Intron
CTCF_union_42936,chr9,75536226,75536523,GAINED,"Intron (ENSMUST00000072232.8/50875, intron 1 of 9)",Intron
CTCF_union_42937,chr9,75559083,75559635,GAINED,Promoter (<=1kb),Promoter
CTCF_union_42938,chr9,75563230,75563443,LOST,Distal Intergenic,Distal
CTCF_union_42939,chr9,75581792,75582540,MAINTAINED,3' UTR,Other
CTCF_union_42940,chr9,75599127,75599462,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42941,chr9,75610850,75611364,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42942,chr9,75625319,75625749,GAINED,Promoter (<=1kb),Promoter
CTCF_union_42943,chr9,75632936,75633354,MAINTAINED,"Intron (ENSMUST00000034702.5/70082, intron 1 of 2)",Intron
CTCF_union_42944,chr9,75720199,75720653,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42945,chr9,75760116,75760452,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42946,chr9,75762400,75763005,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42947,chr9,76001028,76001285,GAINED,"Intron (ENSMUST00000180749.1/ENSMUST00000180749.1, intron 2 of 4)",Intron
CTCF_union_42948,chr9,76122882,76123367,MAINTAINED,"Intron (ENSMUST00000008052.12/208982, intron 7 of 8)",Intron
CTCF_union_42949,chr9,76236244,76237060,MAINTAINED,"Exon (ENSMUST00000063140.14/387285, exon 5 of 8)",Other
CTCF_union_42950,chr9,76270919,76271233,MAINTAINED,"Intron (ENSMUST00000063140.14/387285, intron 1 of 7)",Intron
CTCF_union_42951,chr9,76273829,76274095,LOST,"Intron (ENSMUST00000063140.14/387285, intron 1 of 7)",Intron
CTCF_union_42952,chr9,76390842,76391229,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42953,chr9,76567018,76567241,GAINED,Promoter (<=1kb),Promoter
CTCF_union_42954,chr9,77060171,77060466,GAINED,Distal Intergenic,Distal
CTCF_union_42955,chr9,77353971,77354301,GAINED,Distal Intergenic,Distal
CTCF_union_42956,chr9,77377117,77377390,MAINTAINED,"Intron (ENSMUST00000183878.1/70487, intron 3 of 3)",Intron
CTCF_union_42957,chr9,77379680,77380010,MAINTAINED,"Intron (ENSMUST00000183878.1/70487, intron 3 of 3)",Intron
CTCF_union_42958,chr9,77381522,77381961,MAINTAINED,"Intron (ENSMUST00000183878.1/70487, intron 3 of 3)",Intron
CTCF_union_42959,chr9,77386811,77387134,MAINTAINED,"Intron (ENSMUST00000183878.1/70487, intron 2 of 3)",Intron
CTCF_union_42960,chr9,77400135,77400359,GAINED,Promoter (<=1kb),Promoter
CTCF_union_42961,chr9,77543948,77544189,LOST,Promoter (<=1kb),Promoter
CTCF_union_42962,chr9,77544449,77544721,GAINED,Promoter (<=1kb),Promoter
CTCF_union_42963,chr9,77596247,77596794,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42964,chr9,77607856,77608412,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42965,chr9,77610882,77611118,LOST,Distal Intergenic,Distal
CTCF_union_42966,chr9,77655219,77656315,MAINTAINED,3' UTR,Other
CTCF_union_42967,chr9,77750758,77751212,GAINED,Distal Intergenic,Distal
CTCF_union_42968,chr9,77754577,77755106,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42969,chr9,77756148,77756461,MAINTAINED,Promoter (1-2kb),Promoter
CTCF_union_42970,chr9,77781382,77781881,MAINTAINED,"Intron (ENSMUST00000034905.8/14629, intron 6 of 15)",Intron
CTCF_union_42971,chr9,77802534,77802771,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42972,chr9,77806688,77807242,MAINTAINED,"Exon (ENSMUST00000217012.1/ENSMUST00000217012.1, exon 4 of 4)",Other
CTCF_union_42973,chr9,78006553,78007096,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42974,chr9,78024795,78025215,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42975,chr9,78039072,78039564,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42976,chr9,78078270,78078699,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42977,chr9,78096401,78096703,MAINTAINED,"Intron (ENSMUST00000085311.12/71538, intron 5 of 12)",Intron
CTCF_union_42978,chr9,78109658,78110027,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42979,chr9,78112749,78113791,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42980,chr9,78176055,78177175,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42981,chr9,78193939,78194270,LOST,Promoter (1-2kb),Promoter
CTCF_union_42982,chr9,78259764,78260018,LOST,Promoter (2-3kb),Promoter
CTCF_union_42983,chr9,78295975,78296488,MAINTAINED,Promoter (1-2kb),Promoter
CTCF_union_42984,chr9,78319511,78319818,LOST,Distal Intergenic,Distal
CTCF_union_42985,chr9,78340161,78340840,MAINTAINED,Promoter (1-2kb),Promoter
CTCF_union_42986,chr9,78358029,78358454,MAINTAINED,Promoter (2-3kb),Promoter
CTCF_union_42987,chr9,78378461,78378714,LOST,Promoter (<=1kb),Promoter
CTCF_union_42988,chr9,78385930,78386211,LOST,Distal Intergenic,Distal
CTCF_union_42989,chr9,78471016,78471309,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42990,chr9,78475979,78476511,MAINTAINED,Promoter (2-3kb),Promoter
CTCF_union_42991,chr9,78477120,78477842,MAINTAINED,Promoter (1-2kb),Promoter
CTCF_union_42992,chr9,78481990,78482306,GAINED,Promoter (<=1kb),Promoter
CTCF_union_42993,chr9,78501313,78501765,GAINED,Distal Intergenic,Distal
CTCF_union_42994,chr9,78521663,78522129,MAINTAINED,"Exon (ENSMUST00000214586.1/ENSMUST00000214586.1, exon 2 of 2)",Other
CTCF_union_42995,chr9,78527164,78528350,MAINTAINED,Distal Intergenic,Distal
CTCF_union_42996,chr9,78547818,78548071,LOST,"Intron (ENSMUST00000052441.11/235504, intron 9 of 10)",Intron
CTCF_union_42997,chr9,78552959,78553301,MAINTAINED,"Exon (ENSMUST00000052441.11/235504, exon 9 of 11)",Other
CTCF_union_42998,chr9,78587596,78588388,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_42999,chr9,78596791,78597329,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43000,chr9,78601381,78601718,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43001,chr9,78645827,78646431,MAINTAINED,"Intron (ENSMUST00000093812.4/235505, intron 5 of 32)",Intron
CTCF_union_43002,chr9,78700763,78701088,MAINTAINED,"Intron (ENSMUST00000093812.4/235505, intron 26 of 32)",Intron
CTCF_union_43003,chr9,78769028,78769525,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43004,chr9,78775385,78775845,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43005,chr9,78787857,78788229,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43006,chr9,79045292,79045675,GAINED,Distal Intergenic,Distal
CTCF_union_43007,chr9,79109646,79109937,LOST,Distal Intergenic,Distal
CTCF_union_43008,chr9,79608102,79608327,GAINED,"Intron (ENSMUST00000135009.7/12816, intron 4 of 9)",Intron
CTCF_union_43009,chr9,79714436,79714850,GAINED,"Exon (ENSMUST00000122827.1/12816, exon 2 of 2)",Other
CTCF_union_43010,chr9,79716691,79717421,MAINTAINED,Promoter (1-2kb),Promoter
CTCF_union_43011,chr9,79718299,79718560,GAINED,Promoter (<=1kb),Promoter
CTCF_union_43012,chr9,79721027,79721690,MAINTAINED,Promoter (2-3kb),Promoter
CTCF_union_43013,chr9,79722907,79723703,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43014,chr9,79779413,79779750,MAINTAINED,"Intron (ENSMUST00000034878.11/69981, intron 2 of 6)",Intron
CTCF_union_43015,chr9,79806663,79807283,MAINTAINED,"Intron (ENSMUST00000239133.1/70598, intron 6 of 6)",Intron
CTCF_union_43016,chr9,80002660,80003161,MAINTAINED,"Intron (ENSMUST00000217264.1/70598, intron 1 of 1)",Intron
CTCF_union_43017,chr9,80025677,80026400,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43018,chr9,80067119,80068191,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43019,chr9,80075024,80075298,MAINTAINED,"Intron (ENSMUST00000175673.1/215351, intron 1 of 4)",Intron
CTCF_union_43020,chr9,80293023,80293487,MAINTAINED,"Intron (ENSMUST00000035889.14/17920, intron 28 of 32)",Intron
CTCF_union_43021,chr9,80306956,80307175,GAINED,Promoter (<=1kb),Promoter
CTCF_union_43022,chr9,80332034,80332508,MAINTAINED,"Intron (ENSMUST00000085289.11/63859, intron 13 of 15)",Intron
CTCF_union_43023,chr9,80386017,80386832,MAINTAINED,"Intron (ENSMUST00000085289.11/63859, intron 7 of 15)",Intron
CTCF_union_43024,chr9,80942932,80943391,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43025,chr9,81042641,81042838,LOST,"Intron (ENSMUST00000181827.3/ENSMUST00000181827.3, intron 1 of 3)",Intron
CTCF_union_43026,chr9,81626876,81627423,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43027,chr9,81631477,81632089,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43028,chr9,81633205,81633647,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43029,chr9,81634204,81634606,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43030,chr9,81635064,81635582,MAINTAINED,Promoter (1-2kb),Promoter
CTCF_union_43031,chr9,81863511,81864070,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43032,chr9,82247723,82248059,MAINTAINED,"Exon (ENSMUST00000104227.1/ENSMUST00000104227.1, exon 1 of 1)",Other
CTCF_union_43033,chr9,82643932,82644403,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43034,chr9,82814567,82814898,LOST,Distal Intergenic,Distal
CTCF_union_43035,chr9,82826459,82826711,GAINED,Promoter (2-3kb),Promoter
CTCF_union_43036,chr9,82854099,82854434,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43037,chr9,82892281,82892490,LOST,"Intron (ENSMUST00000034787.11/83946, intron 27 of 39)",Intron
CTCF_union_43038,chr9,82955314,82955665,LOST,"Intron (ENSMUST00000034787.11/83946, intron 6 of 39)",Intron
CTCF_union_43039,chr9,82975251,82975530,LOST,Promoter (<=1kb),Promoter
CTCF_union_43040,chr9,83326785,83327103,GAINED,Distal Intergenic,Distal
CTCF_union_43041,chr9,83368274,83368636,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43042,chr9,83371034,83371269,LOST,Distal Intergenic,Distal
CTCF_union_43043,chr9,83382812,83383116,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43044,chr9,83413136,83413331,LOST,"Intron (ENSMUST00000190514.6/75782, intron 2 of 8)",Intron
CTCF_union_43045,chr9,83447796,83448103,GAINED,"Exon (ENSMUST00000193663.1/ENSMUST00000193663.1, exon 1 of 1)",Other
CTCF_union_43046,chr9,83488661,83489064,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43047,chr9,83576619,83577139,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43048,chr9,83609890,83610474,MAINTAINED,"Intron (ENSMUST00000188241.6/212531, intron 3 of 3)",Intron
CTCF_union_43049,chr9,83632042,83632252,LOST,"Intron (ENSMUST00000188241.6/212531, intron 3 of 3)",Intron
CTCF_union_43050,chr9,83652863,83653113,LOST,Distal Intergenic,Distal
CTCF_union_43051,chr9,83690945,83692131,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43052,chr9,83726032,83726405,GAINED,Distal Intergenic,Distal
CTCF_union_43053,chr9,83727449,83728079,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43054,chr9,83805067,83806197,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43055,chr9,83807547,83807934,MAINTAINED,Promoter (1-2kb),Promoter
CTCF_union_43056,chr9,83956902,83957559,MAINTAINED,"Intron (ENSMUST00000190637.6/12040, intron 3 of 10)",Intron
CTCF_union_43057,chr9,84019720,84019947,LOST,"Intron (ENSMUST00000190637.6/12040, intron 8 of 10)",Intron
CTCF_union_43058,chr9,84253128,84253630,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43059,chr9,84343677,84344037,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43060,chr9,85327865,85328849,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43061,chr9,85588153,85588456,LOST,Distal Intergenic,Distal
CTCF_union_43062,chr9,85684990,85685344,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43063,chr9,85693754,85694168,MAINTAINED,"Intron (ENSMUST00000039213.14/108837, intron 26 of 28)",Intron
CTCF_union_43064,chr9,85748720,85749510,GAINED,Promoter (<=1kb),Promoter
CTCF_union_43065,chr9,85779405,85779939,MAINTAINED,Distal Intergenic,Distal
CTCF_union_43066,chr9,85841907,85842153,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43067,chr9,86449300,86450060,MAINTAINED,"Intron (ENSMUST00000034986.13/70348, intron 2 of 9)",Intron
CTCF_union_43068,chr9,86451630,86452146,MAINTAINED,"Exon (ENSMUST00000034986.13/70348, exon 2 of 10)",Other
CTCF_union_43069,chr9,86464442,86465291,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43070,chr9,86466749,86467686,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43071,chr9,86572937,86573394,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43072,chr9,86583653,86584121,MAINTAINED,"Intron (ENSMUST00000034989.14/17436, intron 13 of 13)",Intron
CTCF_union_43073,chr9,86593036,86593604,MAINTAINED,"Intron (ENSMUST00000034989.14/17436, intron 12 of 13)",Intron
CTCF_union_43074,chr9,86661679,86662008,MAINTAINED,"Intron (ENSMUST00000034989.14/17436, intron 3 of 13)",Intron
CTCF_union_43075,chr9,86743593,86743940,GAINED,Promoter (<=1kb),Promoter
CTCF_union_43076,chr9,86746151,86746674,MAINTAINED,Promoter (2-3kb),Promoter
CTCF_union_43077,chr9,86800389,86801091,MAINTAINED,Promoter (1-2kb),Promoter
CTCF_union_43078,chr9,86810765,86811063,MAINTAINED,Promoter (2-3kb),Promoter
CTCF_union_43079,chr9,86880231,86880849,GAINED,Promoter (<=1kb),Promoter
CTCF_union_43080,chr9,87021895,87022268,GAINED,Promoter (<=1kb),Promoter
CTCF_union_43081,chr9,87027617,87028154,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43082,chr9,87062349,87062654,GAINED,"Intron (ENSMUST00000168529.8/266690, intron 14 of 15)",Intron
CTCF_union_43083,chr9,87143991,87144829,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43084,chr9,87248145,87248665,MAINTAINED,"Exon (ENSMUST00000093802.5/382090, exon 3 of 27)",Other
CTCF_union_43085,chr9,87255172,87256096,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_43086,chr9,87326429,87326652,LOST,Distal Intergenic,Distal
CTCF_union_43087,chr9,87419432,87419796,MAINTAINED,Distal Intergenic,Distal
