# One row per reduced non-overlapping CTCF union component (mm10, BED-style 0-based start).
# Exact-coordinate MACS2 multi-summit records were collapsed before WT and mutant intervals were reduced.
# Signal is the mean of the deposited spike-in-normalised bigWig over the complete union component.
# log2FC_norm = log2((mutant + 0.01)/(wild type + 0.01)).
chrom,start,end,union_id,peak_class,n_wt_unique_intervals,n_mut_unique_intervals,n_wt_peak_records,n_mut_peak_records,wt_norm_signal,mut_norm_signal,log2FC_norm
chr8,16894270,16894676,CTCF_union_39236,MAINTAINED,1,1,1,1,26.26346007,9.58957755,-1.45256338
chr8,17167380,17167643,CTCF_union_39237,MAINTAINED,1,1,1,1,9.77864862,5.01004626,-0.96340904
chr8,17283933,17284176,CTCF_union_39238,LOST,1,0,1,0,11.69200785,3.43364169,-1.76474915
chr8,17342633,17343067,CTCF_union_39239,GAINED,0,1,0,1,3.77471422,6.64321749,0.81386783
chr8,17393937,17394311,CTCF_union_39240,LOST,1,0,1,0,21.46044702,3.34338838,-2.67866074
chr8,17421563,17421893,CTCF_union_39241,MAINTAINED,1,1,1,1,27.15383946,8.78324755,-1.62721942
chr8,17535409,17535768,CTCF_union_39242,GAINED,0,1,0,1,3.95217270,6.28045334,0.66687223
chr8,17537495,17538008,CTCF_union_39243,MAINTAINED,1,1,1,1,28.30534550,30.18184847,0.09257495
chr8,17574021,17574838,CTCF_union_39244,MAINTAINED,1,1,1,1,22.15477299,8.38917083,-1.39994977
chr8,17664382,17664727,CTCF_union_39245,MAINTAINED,1,1,1,1,7.93683001,9.26451915,0.22289300
chr8,18345291,18345725,CTCF_union_39246,MAINTAINED,1,1,1,1,37.90951171,12.45914047,-1.60457837
chr8,18388417,18388736,CTCF_union_39247,MAINTAINED,1,1,1,1,20.18325725,7.90723949,-1.35080424
chr8,18564571,18565079,CTCF_union_39248,MAINTAINED,1,1,1,1,37.62692737,31.99632787,-0.23379169
chr8,18594603,18595253,CTCF_union_39249,MAINTAINED,1,1,1,1,12.51024316,14.49585270,0.21237252
chr8,18610984,18611191,CTCF_union_39250,LOST,1,0,1,0,8.24972512,3.54167483,-1.21759427
chr8,18616041,18616597,CTCF_union_39251,MAINTAINED,1,1,1,1,18.42294901,14.12581199,-0.38293214
chr8,18693344,18693677,CTCF_union_39252,GAINED,0,1,0,1,5.59945790,4.71572706,-0.24732505
chr8,18749512,18749794,CTCF_union_39253,LOST,1,0,1,0,16.08104635,3.43949998,-2.22179899
chr8,18817754,18818198,CTCF_union_39254,MAINTAINED,1,1,1,1,19.30619037,18.09597767,-0.09334451
chr8,18846459,18846818,CTCF_union_39255,GAINED,0,1,0,1,5.80366552,3.14417633,-0.88218475
chr8,18898871,18899590,CTCF_union_39256,MAINTAINED,1,1,1,1,28.67840159,26.61772032,-0.10753867
chr8,18916359,18916755,CTCF_union_39257,MAINTAINED,1,1,1,1,7.65168924,4.27560373,-0.83816406
chr8,18924321,18924838,CTCF_union_39258,MAINTAINED,1,1,1,1,20.81318906,16.22050781,-0.35948289
chr8,18936219,18936539,CTCF_union_39259,MAINTAINED,1,1,1,1,18.18984261,5.83877807,-1.63771882
chr8,18945945,18946318,CTCF_union_39260,MAINTAINED,1,1,1,1,25.80951637,6.93356836,-1.89471281
chr8,18948411,18948814,CTCF_union_39261,LOST,1,0,1,0,12.27087677,1.67279440,-2.86748274
chr8,18950905,18951173,CTCF_union_39262,GAINED,0,1,0,1,3.22235819,3.91336628,0.27950495
chr8,18953808,18954585,CTCF_union_39263,MAINTAINED,1,1,1,1,58.64605321,20.46356896,-1.51851738
chr8,19161606,19161972,CTCF_union_39264,MAINTAINED,1,1,1,1,28.49473607,6.06424883,-2.23042373
chr8,19331879,19332110,CTCF_union_39265,LOST,1,0,1,0,9.00007894,0.88397282,-3.33323687
chr8,19707176,19707529,CTCF_union_39266,LOST,1,0,1,0,8.09390639,2.99113950,-1.43310713
chr8,19784472,19785033,CTCF_union_39267,MAINTAINED,1,1,1,1,19.97897556,10.73311535,-0.89579212
chr8,19979779,19980168,CTCF_union_39268,MAINTAINED,1,1,1,1,26.34488145,9.01639922,-1.54584771
chr8,20011050,20011251,CTCF_union_39269,LOST,1,0,1,0,10.01019366,1.47165875,-2.75762528
chr8,20122044,20122576,CTCF_union_39270,MAINTAINED,1,1,1,1,34.99098417,28.15501202,-0.31349140
chr8,20262150,20262385,CTCF_union_39271,LOST,1,0,1,0,8.72991823,0.71807089,-3.58546894
chr8,20297404,20297716,CTCF_union_39272,MAINTAINED,1,1,1,1,37.52394423,9.28816028,-2.01317870
chr8,20389357,20389572,CTCF_union_39273,LOST,1,0,1,0,12.95667470,5.64445642,-1.19734830
chr8,20424500,20425095,CTCF_union_39274,MAINTAINED,1,1,1,1,86.95893106,45.22949628,-0.94291724
chr8,20550042,20550309,CTCF_union_39275,LOST,1,0,1,0,24.70929290,5.94514347,-2.05342930
chr8,21756463,21756738,CTCF_union_39276,MAINTAINED,1,1,1,1,12.92662260,7.86675955,-0.71578688
chr8,21955319,21955681,CTCF_union_39277,MAINTAINED,1,1,1,1,27.22746876,7.27509161,-1.90257362
chr8,21981756,21981997,CTCF_union_39278,MAINTAINED,1,1,1,1,14.72125849,8.21285821,-0.84116883
chr8,21992285,21992611,CTCF_union_39279,LOST,1,0,1,0,17.39055347,3.24235210,-2.41957784
chr8,22048157,22048455,CTCF_union_39280,MAINTAINED,1,1,1,1,17.79193231,5.57318062,-1.67287471
chr8,22060213,22060724,CTCF_union_39281,MAINTAINED,1,1,1,2,9.07007708,4.79913340,-0.91692760
chr8,22091665,22091962,CTCF_union_39282,GAINED,0,1,0,1,5.89619989,3.68403800,-0.67703148
chr8,22124131,22124497,CTCF_union_39283,MAINTAINED,1,1,1,1,14.77443554,4.03095109,-1.87131237
chr8,22166123,22166795,CTCF_union_39284,MAINTAINED,1,1,1,1,21.52554736,22.81735143,0.08404349
chr8,22192374,22193381,CTCF_union_39285,MAINTAINED,1,1,1,1,70.81113131,73.77492953,0.05914629
chr8,22376998,22377270,CTCF_union_39286,MAINTAINED,1,1,1,1,16.50691061,6.16638666,-1.41910889
chr8,22398244,22398594,CTCF_union_39287,GAINED,0,1,0,1,3.49834835,5.20866164,0.57288786
chr8,22432838,22433640,CTCF_union_39288,MAINTAINED,1,1,1,1,31.78422427,19.71605284,-0.68866241
chr8,22434360,22434955,CTCF_union_39289,LOST,1,0,1,0,27.61719921,3.56297323,-2.95089230
chr8,22484603,22484943,CTCF_union_39290,MAINTAINED,1,1,1,1,15.28248288,8.55495134,-0.83630571
chr8,22506036,22506311,CTCF_union_39291,GAINED,0,1,0,1,8.97758212,11.47116235,0.35326376
chr8,22544950,22545332,CTCF_union_39292,MAINTAINED,1,1,1,1,9.45888347,7.08722539,-0.41593920
chr8,22565979,22566561,CTCF_union_39293,MAINTAINED,1,1,1,1,27.09373875,4.51287491,-2.58317987
chr8,22573449,22573893,CTCF_union_39294,MAINTAINED,1,1,1,1,22.66384079,11.96199440,-0.92136529
chr8,22593931,22594344,CTCF_union_39295,MAINTAINED,1,1,1,1,6.19199045,6.54014855,0.07879632
chr8,22612115,22612571,CTCF_union_39296,MAINTAINED,1,1,1,1,8.35679611,7.24381474,-0.20593538
chr8,22618154,22618496,CTCF_union_39297,GAINED,0,1,0,1,3.33468218,5.68045143,0.76667398
chr8,22658838,22659153,CTCF_union_39298,MAINTAINED,1,1,1,1,7.43775663,5.10404060,-0.54234232
chr8,22768739,22769025,CTCF_union_39299,MAINTAINED,1,1,1,1,7.13822718,4.24816846,-0.74735246
chr8,22784958,22785224,CTCF_union_39300,MAINTAINED,1,1,1,1,12.38137206,7.88557545,-0.65021962
chr8,22795484,22796004,CTCF_union_39301,MAINTAINED,1,1,1,1,6.80639955,2.83498744,-1.26058762
chr8,22801761,22802095,CTCF_union_39302,GAINED,0,1,0,1,7.66255220,8.15160034,0.08914551
chr8,22807509,22808709,CTCF_union_39303,MAINTAINED,1,1,1,1,28.01218876,28.84906802,0.04245506
chr8,22859163,22860058,CTCF_union_39304,MAINTAINED,1,1,1,1,5.68390907,7.32754219,0.36587744
chr8,22867186,22867381,CTCF_union_39305,LOST,1,0,1,0,8.74714197,3.20695109,-1.44476610
chr8,22869312,22869687,CTCF_union_39306,MAINTAINED,1,1,1,1,16.42158224,4.75705041,-1.78530262
chr8,22896035,22896621,CTCF_union_39307,MAINTAINED,1,1,1,1,13.07317284,14.13441390,0.11251994
chr8,22913318,22913731,CTCF_union_39308,MAINTAINED,1,1,1,1,19.91674220,8.25896150,-1.26892781
chr8,22928492,22929064,CTCF_union_39309,MAINTAINED,1,1,1,1,23.61646478,23.19039497,-0.02625441
chr8,22974501,22974768,CTCF_union_39310,GAINED,0,1,0,1,1.29901138,3.77506446,1.53184023
chr8,23027714,23028755,CTCF_union_39311,MAINTAINED,1,1,2,2,21.75389674,19.25509610,-0.17594751
chr8,23058134,23058560,CTCF_union_39312,GAINED,0,1,0,1,2.72171928,4.31270540,0.66212528
chr8,23109064,23109716,CTCF_union_39313,MAINTAINED,1,1,1,1,27.69703631,26.34334418,-0.07226635
chr8,23149435,23150244,CTCF_union_39314,MAINTAINED,1,1,1,1,24.75406449,20.60276537,-0.26471005
chr8,23150531,23150927,CTCF_union_39315,MAINTAINED,1,1,1,1,8.95915180,6.63255830,-0.43323257
chr8,23158094,23158999,CTCF_union_39316,MAINTAINED,1,1,1,2,14.33300683,8.63515541,-0.73038370
chr8,23168914,23169442,CTCF_union_39317,MAINTAINED,1,1,1,1,10.00663569,11.44744264,0.19388703
chr8,23179692,23180478,CTCF_union_39318,MAINTAINED,1,1,1,1,17.84653375,18.04698881,0.01610527
chr8,23237273,23238168,CTCF_union_39319,MAINTAINED,1,1,2,2,87.34253586,66.48021901,-0.39370746
chr8,23238863,23239275,CTCF_union_39320,GAINED,0,1,0,1,2.52429326,4.34980119,0.78267887
chr8,23242779,23243116,CTCF_union_39321,MAINTAINED,1,1,1,1,17.72456049,5.81354167,-1.60659486
chr8,23257420,23257864,CTCF_union_39322,MAINTAINED,1,1,1,1,9.28840590,3.89896950,-1.25019508
chr8,23344178,23344556,CTCF_union_39323,MAINTAINED,1,1,1,1,10.94720521,4.68628344,-1.22228848
chr8,23417876,23418115,CTCF_union_39324,LOST,1,0,1,0,8.54826018,2.98203582,-1.51619009
chr8,23504794,23505252,CTCF_union_39325,MAINTAINED,1,1,1,1,11.80010285,9.92875229,-0.24888488
chr8,23531768,23532100,CTCF_union_39326,LOST,1,0,1,0,26.18341659,3.24098924,-3.01025357
chr8,23596171,23596718,CTCF_union_39327,MAINTAINED,1,1,1,1,29.86614696,36.75340539,0.29927631
chr8,23605517,23605835,CTCF_union_39328,MAINTAINED,1,1,1,1,20.37245300,6.59968014,-1.62467533
chr8,23629169,23629673,CTCF_union_39329,MAINTAINED,1,1,1,1,31.63386770,7.00353908,-2.17371142
chr8,23677097,23677367,CTCF_union_39330,MAINTAINED,1,1,1,1,13.91194438,8.85171358,-0.65170311
chr8,24240635,24240958,CTCF_union_39331,MAINTAINED,1,1,1,1,17.34009994,6.16386192,-1.49069885
chr8,24333793,24334004,CTCF_union_39332,LOST,1,0,1,0,10.13739939,3.47453174,-1.54207334
chr8,24337689,24338018,CTCF_union_39333,MAINTAINED,1,1,1,1,17.21526750,4.43083386,-1.95562389
chr8,24386410,24386843,CTCF_union_39334,MAINTAINED,1,1,1,1,31.85447211,20.92476192,-0.60604825
chr8,24394919,24395120,CTCF_union_39335,LOST,1,0,1,0,16.24853968,2.12776448,-2.92702286
chr8,24437808,24438122,CTCF_union_39336,MAINTAINED,1,1,1,1,13.65915120,7.53276912,-0.85775749
chr8,24524812,24525535,CTCF_union_39337,MAINTAINED,1,1,1,1,26.26559447,25.32857802,-0.05238784
chr8,24540193,24540449,CTCF_union_39338,GAINED,0,1,0,1,4.46273715,5.06949119,0.18352601
chr8,24546017,24546790,CTCF_union_39339,MAINTAINED,1,1,1,1,20.06943110,14.43831935,-0.47481671
chr8,24547150,24547697,CTCF_union_39340,MAINTAINED,1,1,1,1,34.22148920,17.43125815,-0.97281994
chr8,24554327,24554937,CTCF_union_39341,MAINTAINED,1,1,1,1,29.99402431,21.43656728,-0.48440927
chr8,24605309,24605766,CTCF_union_39342,MAINTAINED,1,1,1,1,25.28674154,5.13224549,-2.29848117
chr8,24779334,24779736,CTCF_union_39343,MAINTAINED,1,1,1,1,15.27636380,5.28837059,-1.52862461
chr8,24823364,24824007,CTCF_union_39344,MAINTAINED,1,1,1,1,17.97284751,13.46894794,-0.41591359
chr8,24948256,24948474,CTCF_union_39345,LOST,1,0,1,0,14.81868607,0.86643518,-4.08059957
chr8,24962781,24963147,CTCF_union_39346,MAINTAINED,1,1,1,1,6.96938569,4.54315100,-0.61623475
chr8,25017382,25018321,CTCF_union_39347,MAINTAINED,1,1,1,1,8.17877846,3.62528771,-1.17157871
chr8,25044007,25044629,CTCF_union_39348,MAINTAINED,1,1,1,1,43.08014986,16.99002773,-1.34182102
chr8,25101648,25102040,CTCF_union_39349,GAINED,0,1,0,1,6.11700856,10.33142560,0.75518031
chr8,25109198,25109389,CTCF_union_39350,LOST,1,0,1,0,10.33281445,2.45447081,-2.06927902
chr8,25119631,25119895,CTCF_union_39351,GAINED,0,1,0,1,6.43445996,5.50349665,-0.22509190
chr8,25150457,25150668,CTCF_union_39352,LOST,1,0,1,0,10.93795581,3.20302109,-1.76865916
chr8,25150961,25151478,CTCF_union_39353,MAINTAINED,1,1,1,1,35.93466784,17.23589518,-1.05952476
chr8,25159130,25159399,CTCF_union_39354,LOST,1,0,1,0,11.70450919,3.11757841,-1.90517855
chr8,25161331,25161659,CTCF_union_39355,GAINED,0,1,0,1,7.05459320,6.40711929,-0.13868069
chr8,25171413,25171685,CTCF_union_39356,MAINTAINED,1,1,1,1,13.84456248,4.74521813,-1.54277773
chr8,25196538,25196941,CTCF_union_39357,GAINED,0,1,0,1,7.65891069,7.42658202,-0.04438198
chr8,25201670,25202121,CTCF_union_39358,MAINTAINED,1,1,1,1,11.39927107,12.12722302,0.08923175
chr8,25215668,25216232,CTCF_union_39359,MAINTAINED,1,1,1,1,22.78356224,13.48343836,-0.75636839
chr8,25226502,25226857,CTCF_union_39360,MAINTAINED,1,1,1,1,13.12197145,9.78567234,-0.42286710
chr8,25255851,25256510,CTCF_union_39361,MAINTAINED,1,1,1,1,20.90514814,17.90172515,-0.22364392
chr8,25257298,25257607,CTCF_union_39362,MAINTAINED,1,1,1,1,15.80644211,8.15212429,-0.95440852
chr8,25267892,25268459,CTCF_union_39363,MAINTAINED,1,1,1,1,27.91009603,26.18346002,-0.09209726
chr8,25274869,25275584,CTCF_union_39364,MAINTAINED,1,1,1,1,33.97205707,24.90513396,-0.44775086
chr8,25277066,25277541,CTCF_union_39365,MAINTAINED,1,1,1,1,21.12896394,7.96251346,-1.40679814
chr8,25361436,25361768,CTCF_union_39366,MAINTAINED,1,1,1,1,12.28034081,6.01214623,-1.02917528
chr8,25518765,25519042,CTCF_union_39367,GAINED,0,1,0,1,5.36930590,8.20824281,0.61140992
chr8,25538870,25539269,CTCF_union_39368,MAINTAINED,1,1,1,1,12.54921138,7.84151006,-0.67770382
chr8,25574892,25576453,CTCF_union_39369,MAINTAINED,2,1,2,2,13.89734345,14.35644573,0.04685632
chr8,25598608,25599368,CTCF_union_39370,MAINTAINED,1,1,1,1,35.91987491,23.44989526,-0.61498734
chr8,25601837,25602220,CTCF_union_39371,GAINED,0,1,0,1,3.58838354,5.60181190,0.64111769
chr8,25627257,25627621,CTCF_union_39372,LOST,1,0,1,0,24.14106267,4.76679517,-2.33797175
chr8,25666195,25666505,CTCF_union_39373,MAINTAINED,1,1,1,1,12.96161515,7.09476925,-0.86849843
chr8,25719621,25720502,CTCF_union_39374,MAINTAINED,1,1,1,1,33.01959147,35.64510633,0.11034958
chr8,25731157,25731530,CTCF_union_39375,MAINTAINED,1,1,1,1,10.70004592,8.28165189,-0.36923321
chr8,25741611,25741930,CTCF_union_39376,MAINTAINED,1,1,1,1,9.95767863,6.19580883,-0.68363830
chr8,25742829,25743269,CTCF_union_39377,MAINTAINED,1,1,1,1,24.36348619,10.14284766,-1.26342819
chr8,25749203,25749508,CTCF_union_39378,GAINED,0,1,0,1,2.93304062,4.14439473,0.49733084
chr8,25763335,25763687,CTCF_union_39379,MAINTAINED,1,1,1,1,12.02272660,5.72049960,-1.07023076
chr8,25781416,25781678,CTCF_union_39380,LOST,1,0,1,0,15.26759279,4.17834570,-1.86696481
chr8,25792301,25792960,CTCF_union_39381,MAINTAINED,1,1,1,1,17.45230746,16.64980030,-0.06787310
chr8,25813613,25814059,CTCF_union_39382,MAINTAINED,1,1,1,1,10.65303098,7.71972593,-0.46412842
chr8,25840312,25840721,CTCF_union_39383,GAINED,0,1,0,2,4.52720144,4.51206945,-0.00481956
chr8,25975296,25975521,CTCF_union_39384,GAINED,0,1,0,1,1.54815808,3.65413015,1.23362915
chr8,25989946,25990431,CTCF_union_39385,MAINTAINED,1,1,1,1,19.50006861,12.21092580,-0.67486527
chr8,25993859,25994529,CTCF_union_39386,MAINTAINED,1,1,1,1,33.17387240,39.38339799,0.24747161
chr8,26015050,26015777,CTCF_union_39387,MAINTAINED,1,1,1,1,13.49363005,11.24172011,-0.26320171
chr8,26059945,26060173,CTCF_union_39388,GAINED,0,1,0,1,4.55048244,3.75904722,-0.27498658
chr8,26062672,26063004,CTCF_union_39389,GAINED,0,1,0,1,2.97449877,3.90900650,0.39299930
chr8,26118392,26118764,CTCF_union_39390,MAINTAINED,1,1,1,1,8.95007161,7.97303747,-0.16657248
chr8,26122123,26122364,CTCF_union_39391,LOST,1,0,1,0,6.32273910,1.86286917,-1.75757952
chr8,26157484,26158119,CTCF_union_39392,MAINTAINED,1,1,1,1,9.07996313,8.21212250,-0.14476358
chr8,26169118,26169599,CTCF_union_39393,MAINTAINED,1,1,1,1,27.40702002,25.89204884,-0.08200555
chr8,26184128,26184642,CTCF_union_39394,MAINTAINED,1,1,1,1,25.45101363,19.10214903,-0.41379985
chr8,26272132,26272397,CTCF_union_39395,LOST,1,0,1,0,13.49739425,4.13746391,-1.70344806
chr8,26345046,26345528,CTCF_union_39396,MAINTAINED,1,1,1,1,30.48560117,8.94012075,-1.76862210
chr8,26380648,26381116,CTCF_union_39397,MAINTAINED,1,1,1,1,26.42981668,9.69356887,-1.44612482
chr8,26443128,26443476,CTCF_union_39398,MAINTAINED,1,1,1,1,20.97285277,10.08927293,-1.05495940
chr8,26687085,26687482,CTCF_union_39399,LOST,1,0,1,0,33.21982120,3.86192461,-3.10135576
chr8,26689210,26689450,CTCF_union_39400,GAINED,0,1,0,1,5.39328501,5.34128254,-0.01395208
chr8,26831239,26831486,CTCF_union_39401,MAINTAINED,1,1,1,1,12.15013373,4.69618083,-1.36953043
chr8,26939019,26939408,CTCF_union_39402,MAINTAINED,1,1,1,1,5.93292980,4.23151785,-0.48659371
chr8,26973116,26973363,CTCF_union_39403,GAINED,0,1,0,1,4.79530605,5.61245101,0.22657087
chr8,26975845,26977032,CTCF_union_39404,MAINTAINED,2,1,2,2,11.38468249,14.25804169,0.32442661
chr8,26978976,26979456,CTCF_union_39405,GAINED,0,1,0,1,5.44117736,5.46536073,0.00638615
chr8,26981619,26982476,CTCF_union_39406,MAINTAINED,1,1,2,1,28.85510141,25.90860017,-0.15533849
chr8,27020685,27020945,CTCF_union_39407,MAINTAINED,1,1,1,1,7.02552679,5.59580174,-0.32773773
chr8,27023202,27023923,CTCF_union_39408,MAINTAINED,1,1,1,1,53.35134862,52.43245214,-0.02505998
chr8,27026443,27026691,CTCF_union_39409,LOST,1,0,1,0,6.63799224,2.10647377,-1.65125609
chr8,27042203,27042763,CTCF_union_39410,GAINED,0,1,0,1,3.87674031,7.48015299,0.94643447
chr8,27054706,27055248,CTCF_union_39411,MAINTAINED,1,1,1,1,21.50276090,13.64038410,-0.65625114
chr8,27058351,27058877,CTCF_union_39412,MAINTAINED,1,1,1,1,10.26891249,9.30568077,-0.14195453
chr8,27085567,27085794,CTCF_union_39413,GAINED,0,1,0,1,3.94307083,4.48400279,0.18502722
chr8,27113040,27113528,CTCF_union_39414,MAINTAINED,1,1,1,1,14.71641298,5.85580365,-1.32800538
chr8,27120546,27121305,CTCF_union_39415,MAINTAINED,1,1,2,2,19.47630745,8.57399997,-1.18273876
chr8,27136886,27137472,CTCF_union_39416,MAINTAINED,1,1,1,1,22.62071266,14.45141887,-0.64607291
chr8,27160591,27160855,CTCF_union_39417,GAINED,0,1,0,1,3.14245490,4.73646652,0.59037817
chr8,27186538,27186921,CTCF_union_39418,MAINTAINED,1,1,1,1,17.21380292,8.64004920,-0.99362347
chr8,27192222,27192765,CTCF_union_39419,MAINTAINED,1,1,1,1,16.48392808,9.41389962,-0.80753894
chr8,27202092,27202719,CTCF_union_39420,MAINTAINED,1,1,1,1,18.82603305,6.39994923,-1.55511032
chr8,27206564,27207295,CTCF_union_39421,MAINTAINED,1,1,1,1,10.51349609,9.21008098,-0.19076275
chr8,27222762,27223066,CTCF_union_39422,LOST,1,0,1,0,14.42081708,3.19058810,-2.17274406
chr8,27227339,27227761,CTCF_union_39423,GAINED,0,1,0,1,6.60470204,9.16752524,0.47242901
chr8,27252044,27252284,CTCF_union_39424,GAINED,0,1,0,1,2.89446836,3.73417152,0.36637241
chr8,27253671,27254047,CTCF_union_39425,MAINTAINED,1,1,1,1,7.30106725,8.01720203,0.13481518
chr8,27279940,27280411,CTCF_union_39426,MAINTAINED,1,1,1,1,27.09123810,16.36676451,-0.72670840
chr8,27362250,27362638,CTCF_union_39427,MAINTAINED,1,1,1,1,35.43686389,4.66783537,-2.92174500
chr8,27481253,27481618,CTCF_union_39428,MAINTAINED,1,1,1,1,22.62356064,8.94491408,-1.33771207
chr8,27676945,27677902,CTCF_union_39429,MAINTAINED,1,1,1,1,30.37958991,19.61339752,-0.63100236
chr8,27679126,27679612,CTCF_union_39430,MAINTAINED,1,1,1,1,25.98155456,21.34528992,-0.28344944
chr8,27938819,27939078,CTCF_union_39431,GAINED,0,1,0,1,4.52295954,5.74880822,0.34531699
chr8,28148532,28148909,CTCF_union_39432,MAINTAINED,1,1,1,1,22.83138700,10.29865121,-1.14779468
chr8,28178472,28178706,CTCF_union_39433,GAINED,0,1,0,1,3.46844627,3.40571843,-0.02625398
chr8,29206054,29206325,CTCF_union_39434,LOST,1,0,1,0,9.85327800,2.78165873,-1.82094461
chr8,29219598,29219939,CTCF_union_39435,MAINTAINED,1,1,1,1,7.88190636,7.52933146,-0.06593724
chr8,29290415,29290792,CTCF_union_39436,MAINTAINED,1,1,1,1,21.76292868,9.75024311,-1.15754649
chr8,30557518,30557736,CTCF_union_39437,LOST,1,0,1,0,13.00761984,2.19861196,-2.55925382
chr8,30840122,30840489,CTCF_union_39438,MAINTAINED,1,1,1,1,15.09641275,9.62412251,-0.64893594
chr8,30923638,30924191,CTCF_union_39439,MAINTAINED,1,1,1,1,30.21628951,32.85799431,0.12087953
chr8,31031534,31032120,CTCF_union_39440,MAINTAINED,1,1,1,1,34.08799730,18.42677317,-0.88710083
chr8,31033232,31033773,CTCF_union_39441,MAINTAINED,1,1,1,1,46.40413973,41.21225501,-0.17114095
chr8,31074849,31075051,CTCF_union_39442,LOST,1,0,1,0,14.51294436,1.72551701,-3.06489656
chr8,31096932,31097509,CTCF_union_39443,MAINTAINED,1,1,1,1,33.08835907,29.98330125,-0.14211937
chr8,31111352,31111820,CTCF_union_39444,MAINTAINED,1,1,1,1,13.21811371,10.33350754,-0.35488186
chr8,31112188,31112683,CTCF_union_39445,GAINED,0,1,0,1,6.14759952,8.97003176,0.54435251
chr8,31144325,31144523,CTCF_union_39446,LOST,1,0,1,0,7.48636300,1.36217920,-2.44972191
chr8,31148899,31149143,CTCF_union_39447,GAINED,0,1,0,1,6.08728326,5.87323986,-0.05155571
chr8,31187372,31187686,CTCF_union_39448,GAINED,0,1,0,1,2.30146153,3.29671572,0.51659367
chr8,31189197,31189574,CTCF_union_39449,GAINED,0,1,0,1,7.06297364,13.02940940,0.88248974
chr8,31211205,31211860,CTCF_union_39450,MAINTAINED,1,1,1,1,14.33292229,10.96977925,-0.38548995
chr8,31213698,31214319,CTCF_union_39451,MAINTAINED,1,1,1,1,19.77004822,4.87065783,-2.01889843
chr8,31215046,31215584,CTCF_union_39452,MAINTAINED,1,1,1,1,15.70819124,6.95419027,-1.17440768
chr8,31297651,31298058,CTCF_union_39453,MAINTAINED,1,1,1,1,37.88627516,5.83730617,-2.69621201
chr8,31372360,31372741,CTCF_union_39454,MAINTAINED,1,1,1,1,24.18410676,9.67690651,-1.32054775
chr8,31518978,31519268,CTCF_union_39455,LOST,1,0,1,0,14.60344487,2.58572203,-2.49308851
chr8,31974457,31974662,CTCF_union_39456,LOST,1,0,1,0,12.04064716,6.65302813,-0.85486074
chr8,32002067,32002324,CTCF_union_39457,LOST,1,0,1,0,12.18490540,3.78180646,-1.68532133
chr8,32002607,32003204,CTCF_union_39458,MAINTAINED,1,1,1,1,19.08478190,12.93052522,-0.56128227
chr8,32003553,32003817,CTCF_union_39459,GAINED,0,1,0,1,4.44108337,5.47234320,0.30063612
chr8,32008419,32009009,CTCF_union_39460,MAINTAINED,1,1,1,1,33.34018199,36.04656751,0.11256743
chr8,32009336,32009878,CTCF_union_39461,MAINTAINED,1,1,1,1,20.32250343,17.27600834,-0.23418310
chr8,32215074,32215471,CTCF_union_39462,MAINTAINED,1,1,1,1,14.14948784,11.15357640,-0.34296980
chr8,32223490,32223801,CTCF_union_39463,MAINTAINED,1,1,1,1,13.67360608,7.57990073,-0.85029556
chr8,32288415,32288725,CTCF_union_39464,GAINED,0,1,0,1,5.58606462,5.90087353,0.07895873
chr8,32290102,32290563,CTCF_union_39465,MAINTAINED,1,1,1,1,25.10853105,20.33056462,-0.30439237
chr8,32382662,32382942,CTCF_union_39466,LOST,1,0,1,0,16.22448141,2.23239953,-2.85594605
chr8,32806253,32806570,CTCF_union_39467,LOST,1,0,1,0,16.81855153,1.98704384,-3.07497309
chr8,32883612,32884955,CTCF_union_39468,MAINTAINED,1,1,1,2,9.30312499,8.41679545,-0.14428124
chr8,32886584,32886831,CTCF_union_39469,GAINED,0,1,0,1,6.18128991,9.49569626,0.61855229
chr8,32930466,32931306,CTCF_union_39470,MAINTAINED,1,1,1,2,9.52169025,6.02936672,-0.65833479
chr8,33068594,33068786,CTCF_union_39471,LOST,1,0,1,0,10.38052008,5.73124298,-0.85583285
chr8,33177757,33177986,CTCF_union_39472,LOST,1,0,1,0,9.23580622,4.51171803,-1.03192810
